posting_id,job_title,company_name,city,category,salary_min,salary_max,posted_date,raw_skills,source_url,scraped_at
1172,Shopify Customer Support Specialist - TJ / 1877072,Recruit AI,All Cities,Artificial Intelligence,,,,"Shopify, Recordkeeping, allocation, Conflict-resolution, Ticketing, Payouts, warranty, logistics-and-procurement, policies-and-practices, artificial-intelligence, customer-profiling, customer-experience-and-engagement, customer-support, customer-satisfaction, continuous-improvement-process-cip, order-management, communication-channel, system-management, systems-management, issue-tracking",https://www.rozee.pk/shopify-customer-support-specialist-tj-1877072-jobs-1881618,2026-09-25 12:51:19.347947
1173,LinkedIn Lead Generation Specialist,Softerra,Rawalpindi,Artificial Intelligence,,,,"eCommerce, Shopify, web-development, business-development, Lead-generation, training-and-development, potential-customer, candidate-relationship-management, lead-generation-campaign, sales-leads, lead-generation-services, artificial-intelligence, customer-profiling, ideal-customer-profile, ai-automation, lead-quality, sales-prospecting, books-and-literature, sales-navigator, linkedin-sales-navigator",https://www.rozee.pk/linkedin-lead-generation-specialist-rawalpindi-jobs-1882364,2026-09-25 12:51:19.347947
1174,"Shopify, Wordpress & Custom Web Developer",Truvelle Digital,Lahore,Artificial Intelligence,,,,"Troubleshooting, GITHUB, Shopify, web-development, Visual-Studio, Wordpress, Figma, training-and-development, planning-and-design, visual-art-design, policies-and-practices, artificial-intelligence, website-performance, wordpress-themes, claude-by-anthropic, developer-tools, gitHub-copilot, claude-code, microsoft-visual-studio, visual-studio-code",https://www.rozee.pk/shopify-wordpress-custom-web-developer-lahore-jobs-1881476,2026-09-25 12:51:19.347947
1175,Creative Department Intern,MV Worldwide,Hyderabad,Artificial Intelligence,,,,"streamline, Lead-generation, Digital-Marketing, CRM, insurance-consulting-and-technology, potential-customer, candidate-relationship-management, customer-relationship-management-crm, lead-generation-campaign, sales-leads, lead-generation-services, artificial-intelligence, lead-quality, sales-process, sales-pipeline, medium-voltage, software-defined-radio-sdr, sales-growth, data-driven-strategy, business-outcomes",https://www.rozee.pk/creative-department-intern-hyderabad-jobs-1879434,2026-09-25 12:51:19.347947
1176,Digital Marketing Manager,Datum Labs,Lahore,Artificial Intelligence,,,,"Workflow, Digital-Marketing, training-and-development, software-development, objectives-and-key-results, job-descriptions, go-to-market-gtm-strategy, artificial-intelligence, demand-generation, custom-software-development, digital-transformation, enterprise-digital-transformation, sales-growth, automated-workflow, workflow-automation, ai-for-marketing, brand-positioning, market-expansion, international-marketing, global-marketing",https://www.rozee.pk/digital-marketing-manager-lahore-jobs-1879389,2026-09-25 12:51:19.347947
1177,3D Artist,9D Technologies,Rawalpindi,Artificial Intelligence,,,,"Unity-3D, Workable, Blender, testing-and-analysis, time-and-attendance, environment-health-and-safety-hsse, ecology-environment, health-insurance, cabinet-construction-materials-hardware, artificial-intelligence, visual-effects-vfx, paid-time-off, unity-and-unreal-software-and-training, mobile-gaming, smartphone-and-tablet-games, 3-d-secure, work-life-balance",https://www.rozee.pk/3d-artist-rawalpindi-jobs-1880473,2026-09-25 12:51:19.347947
1178,Technical Content & Documentation Specialist,Kodifly,Islamabad,Artificial Intelligence,,,,"Time-management, business-development, Presentations, Tendering, compliance, time-and-attendance, training-and-development, policies-and-practices, cabinet-construction-materials-hardware, clubs-organizations, job-descriptions, information-technology, artificial-intelligence, software-version-management, revision-management, business-growth, source-code-management, content-strategy, proposal-management, competitive-bid",https://www.rozee.pk/technical-content-documentation-specialist-islamabad-jobs-1878318,2026-09-25 12:51:19.347947
1179,Manual QA Tester – Web App,Empower Worx,All Cities,Artificial Intelligence,,,,"Internships, Workflow, Usability, Microsoft-Outlook, JIRA, testing-and-analysis, training-certification, education-training, training-and-development, web-applications, sensors-test-measurement, quality-assurance, artificial-intelligence, user-interface-ui, web-browsers, errors-omissions-e-o, legal-client-intake, screen-recording, ai-content-generation, microsoft-teams",https://www.rozee.pk/manual-qa-tester-%e2%80%93-web-app-jobs-1878091,2026-09-25 12:51:19.347947
1180,Sales & Outreach Executive For UAE Market,Horquva,All Cities,Artificial Intelligence,,,,"Startups, Outreach, business-development, Commissions, Lead-generation, maintenance-repair-and-operations-mro, training-and-development, sensors-test-measurement, potential-customer, lead-generation-campaign, sales-leads, lead-generation-services, outbound-sales, artificial-intelligence, lead-quality, sales-prospecting, sales-goals, sales-process, sales-cycle, sales-pipeline",https://www.rozee.pk/sales-outreach-executive-for-uae-market-jobs-1878065,2026-09-25 12:51:19.347947
1181,CSR - Customer Service Represet,DeepAi Logics,Lahore,Artificial Intelligence,,,,"Upselling, real-estate, social-media, Cross-Selling, CRM, corporate-responsibility, corporate-social-responsibility-csr, certificate-signing-request-csr, potential-customer, candidate-relationship-management, customer-relationship-management-crm, artificial-intelligence, lead-quality, hubspot-inbound, marketing-campaign, ai-platform, customer-insight, customer-analytics, computer-education, digital-literacy",https://www.rozee.pk/csr-customer-service-represet-lahore-jobs-1878050,2026-09-25 12:51:19.347947
1182,Business Development Executive - LInedIn,Irtiqa Business Solutions Private Limited,Rawalpindi,Artificial Intelligence,,,,"eCommerce, Shopify, web-development, business-development, Lead-generation, training-and-development, potential-customer, candidate-relationship-management, lead-generation-campaign, sales-leads, lead-generation-services, artificial-intelligence, customer-profiling, ideal-customer-profile, ai-automation, lead-quality, sales-prospecting, books-and-literature, sales-navigator, linkedin-sales-navigator",https://www.rozee.pk/business-development-executive-linedin-rawalpindi-jobs-1882686,2026-09-25 12:51:19.347947
1183,IT & Could Specialist,Mammoth-AI,Lahore,Artificial Intelligence,,,,"OneDrive, Anti-virus, IT-operations, compliance, maintenance-repair-and-operations-mro, policies-and-practices, information-technology, artificial-intelligence, master-data-management-mdm, mobile-device-management, network-infrastructure, data-encryption, endpoint-security, endpoint-detection-and-response, microsoft-teams, m365-microsoft-365, microsoft-sharepoint, microsoft-onedrive, device-enrollment, endpoint-management",https://www.rozee.pk/it-could-specialist-lahore-jobs-1882684,2026-09-25 12:51:19.347947
1184,Virtual Assistant,Cognitive Healthcare International,Karachi,Artificial Intelligence,,,,"Online, Microsoft-Excel, Microsoft-Powerpoint, Presentations, Health-care, supply-chain, maintenance-repair-and-operations-mro, logistics-and-procurement, time-and-attendance, remote-working, standard-operating-procedure-sop, cabinet-construction-materials-hardware, artificial-intelligence, process-improvement, virtual-assistant, conversational-ai, medical-equipment, healthcare-administration, logistics-providers, shipment-visibility",https://www.rozee.pk/virtual-assistant-karachi-jobs-1878582,2026-09-25 12:51:19.347947
1185,Social Media & Influencer Manager - Pakistan Remote,Home Pick,Islamabad,Artificial Intelligence,,,,"eCommerce, Online, Veterinarians, social-media, Commissions, Payouts, Onboarding, time-and-attendance, planning-and-design, social-content-and-apps, artificial-intelligence, planning-and-forecasting, electrical-engineering-and-planning, content-document-management, content-management, target-audience, marketing-programs, common-criteria-cc, influencer-marketing, brand-ambassadors",https://www.rozee.pk/social-media-influencer-manager-pakistan-remote-islamabad-jobs-1879853,2026-09-25 12:51:19.347947
1186,ADMISSIONS & STUDENT OPERATIONS MANAGER,Hitektrainings,Lahore,Artificial Intelligence,,,,"social-media, Whatsapp, Gemini, Onboarding, Chatgpt, Canva, Lead-management, maintenance-repair-and-operations-mro, training-certification, education-training, time-and-attendance, insurance-consulting-and-technology, artificial-intelligence, trade-shows-events, video-content, seminars-and-educational-programs, performance-indicator, counseling-employee-assistance-programs-eaps, claude-by-anthropic, ai-for-marketing",https://www.rozee.pk/admissions-student-operations-manager-lahore-jobs-1881805,2026-09-25 12:51:19.347947
1187,SEO Team Lead,EZ MD Solutions,Rawalpindi,Artificial Intelligence,,,,"Gemini, Chatgpt, Health-care, Perplexity, Keywords, testing-and-analysis, policies-and-practices, artificial-intelligence, search-and-retrieval, international-search-engine-optimization-seo, search-engine-optimization-seo, mode, google-search-console, answer-engine-optimization-aeo, generative-engine-optimization-geo, google-optimize, microsoft-graph, core-web-vitals, knowledge-graph, bing-webmaster",https://www.rozee.pk/seo-team-lead-rawalpindi-jobs-1882074,2026-09-25 12:51:19.347947
1188,Personal Assistant,BangoPure,All Cities,Artificial Intelligence,,,,"Relays, Blockchain, Onboarding, JIRA, maintenance-repair-and-operations-mro, logistics-and-procurement, time-and-attendance, dating-personals, training-and-development, software-development, quality-assurance, artificial-intelligence, trade-shows-events, recruiting-career-management, development-operations-devops, software-development-lifecycle, systems-development-life-cycle-sdlc, pick-and-pack, blockchain-com, blockchain-technology",https://www.rozee.pk/personal-assistant-jobs-1881984,2026-09-25 12:51:19.347947
1189,Head of SEO,COLAB PK,All Cities,Artificial Intelligence,,,,"SEMRUSh, Analytics, Ahrefs, Digital-Marketing, JazzHR, environment-health-and-safety-hsse, ecology-environment, training-and-development, policies-and-practices, state-local-municipal, eye-face-and-head, artificial-intelligence, search-and-retrieval, international-search-engine-optimization-seo, search-engine-optimization-seo, data-analytics, performance-indicator, google-search-console, google-analytics, ai-for-marketing",https://www.rozee.pk/head-of-seo-jobs-1882022,2026-09-25 12:51:19.347947
1190,Sale Closer,Revenue Pulses,Lahore,Artificial Intelligence,,,,"web-development, Chatbots, Commissions, Digital-Marketing, CRM, training-and-development, software-as-a-service-saas-based-accounting, software-as-a-service-saas, lift-and-shift, coupons-and-deals, discovery-call, candidate-relationship-management, customer-relationship-management-crm, information-technology, artificial-intelligence, ai-automation, books-and-literature, app-development, application-development, conversational-ai",https://www.rozee.pk/sale-closer-lahore-jobs-1881442,2026-09-25 12:51:19.347947
1191,Seo Link Building Expert-Male Candidates only,Nevka software solutions,Lahore,Artificial Intelligence,,,,"SEMRUSh, Analytics, MOZ, Ahrefs, Spam, Chatgpt, Keywords, testing-and-analysis, policies-and-practices, artificial-intelligence, search-and-retrieval, international-search-engine-optimization-seo, search-engine-optimization-seo, data-analytics, performance-indicator, inbound-link, google-search-console, google-analytics, claude-by-anthropic, ai-content-generation",https://www.rozee.pk/seo-link-building-expert-male-candidates-only-lahore-jobs-1881460,2026-09-25 12:51:19.347947
1192,Quality Assurance Specialist,Call Connect,Lahore,Artificial Intelligence,,,,"maintenance-repair-and-operations-mro, testing-and-analysis, training-certification, education-training, time-and-attendance, assessment-assessment-tools, training-and-development, reporting-and-disclosure, adaptive-project-management-and-reporting, quality-assurance, artificial-intelligence, hubspot-inbound, data-analytics, inbound-calls, automotive-service, appointment-scheduling, appointment-management, performance-appraisal, guesswork, call-recordings",https://www.rozee.pk/quality-assurance-specialist-lahore-jobs-1880355,2026-09-25 12:51:19.347947
